show_id,created_by_type_id
226621,27525
125453,11417
7340,19821
7340,23212
80198,26769
134302,22843
134340,26621
7399,2473
203681,2573
203681,19871
73404,18232
73404,5363
202748,25115
39873,25595
80188,10110
83993,9633
83993,2798
48078,5057
29303,31151
70012,12962
70012,17024
222399,16483
15036,6615
15036,12261
15036,12782
15036,6845
45752,22957
80195,8130
80170,3459
125495,28636
125495,17433
83973,23626
138374,26084
83977,13421
83985,15250
83976,13421
138375,18350
222811,11349
202758,30934
80156,14719
222806,18665
83826,1059
83826,921
224424,26784
224424,24686
224424,8693
135645,23795
242293,21656
205608,3677
14257,14999
152595,26920
14252,13751
14252,7011
81669,27820
81669,30691
202787,15293
7356,21360
211493,18972
134388,25284
202800,15326
14266,6282
62067,13770
62067,18440
202788,7294
69107,18893
81658,29340
222373,23376
62071,13388
20506,18446
94662,14541
212130,16161
212117,31735
128367,4928
205629,3221
221594,4942
217165,22840
99114,24604
129432,18281
62074,28158
62074,6450
91971,26516
29123,23927
49030,6589
20534,20696
15024,12119
20525,22209
20525,14034
78337,367
78337,1743
29119,12367
217142,28911
202984,11422
78399,13431
81682,6097
153785,14838
217103,6390
59429,28185
34341,3395
203000,30844
78302,28327
57787,25726
57787,22323
129456,6141
94644,13405
94644,20314
212908,24363
57776,660
133828,8490
79341,17886
79341,3365
29115,12048
29115,9650
29115,4182
29115,12195
212956,3118
221518,10603
32410,10025
212937,15506
129493,3200
99189,26302
221526,14450
78788,15217
78788,18466
60515,6566
60515,380
99184,15293
102685,3484
221587,23225
73424,29719
73424,1813
81775,26147
94408,4854
212938,25818
212938,30308
76923,8829
212962,4320
212962,31424
94221,4455
2311,8527
6253,8184
32466,31792
2320,26122
23005,25582
23005,4317
23005,26676
23005,10323
213217,18173
212964,20079
7409,5270
99169,20931
99165,6883
102643,14442
66626,21948
7401,8126
102368,19006
221568,12886
2360,14942
2360,9273
32443,14123
32443,494
102373,28402
29903,6788
94496,22650
7403,25277
59624,17851
102361,14578
726,7412
726,9376
157727,7480
157727,5092
91870,1618
102374,19525
129914,2482
124433,16971
129010,25426
129010,7679
72754,30230
72754,293
110400,8217
19107,20218
19107,5336
71818,13748
19197,26000
91887,28218
61667,29910
61667,16304
227881,25135
91888,14116
79369,18788
79369,18382
229625,30733
229625,5541
229625,3308
229625,18362
102632,18907
102632,8562
91873,22006
76976,24323
66646,3341
702,5096
61605,22748
61605,4256
91878,3592
90585,28563
124422,396
124422,17844
227835,24835
78728,18298
78728,12568
78728,19040
72532,19191
59608,25973
96657,9144
88224,23381
88224,27912
133278,30789
19148,17227
19079,27389
19081,10851
19081,4910
216149,17474
79313,20216
79313,23283
79313,22521
79313,31021
79313,28278
79313,15830
79313,3543
79313,189
19145,20212
213236,10652
213231,307
213231,2582
230834,1749
61686,21455
30488,14784
90591,13834
72725,21194
72725,780
52132,19998
72721,18755
72721,22467
94602,9167
79310,28122
72711,27234
231608,18332
230213,29510
57707,8910
57707,27919
61677,4563
78775,25407
224853,2040
7423,30367
29183,5776
78710,25842
78710,6360
61661,27803
78767,22168
221382,1751
202992,21406
202992,11477
202992,22845
19158,6598
76981,29978
76981,3892
17715,27617
224830,2040
63339,26526
133832,24296
14019,25863
3944,523
63384,22890
76920,17823
76920,2972
79381,16650
56948,30473
94601,9712
71802,20524
71802,31687
224825,30440
74716,30501
129984,27451
129984,23912
129984,22309
129984,5493
129984,13016
221341,15570
110372,21944
66638,5239
66638,21804
225305,4585
225305,10273
225305,25519
225305,8440
225305,5241
129499,9043
72727,18489
72727,18394
205742,14316
70650,29456
110354,20359
19058,16672
59417,25433
59417,24589
59417,7571
59417,31594
110311,13898
124269,22047
124269,8952
106921,5391
72576,5212
224816,13812
132566,12335
126145,27966
53239,29115
81196,24050
22333,22384
22333,1831
42457,27536
14082,9598
101305,31570
101307,28254
126297,25366
70616,13357
70616,27122
70616,28958
126155,5470
133851,27918
133851,28740
126940,17901
138888,31695
138888,20196
216188,11124
70607,31442
14045,28890
114081,5894
114081,13061
114006,7893
114006,3075
70670,23256
70608,28211
38586,22286
126306,13621
70620,27780
70614,23266
221179,4817
84328,1655
84328,5261
224881,29353
96649,22652
115592,1753
126268,16465
126268,16305
75433,19071
53187,22358
196182,19740
196182,2254
114075,4935
6294,4397
126187,17323
82394,31235
219101,689
133230,10167
115598,11568
6249,16927
133824,8677
132553,6708
132553,24922
132553,31489
59456,12811
101312,10410
38566,30324
126384,29792
101325,18446
81278,5824
216185,17281
110358,24535
110358,25612
110358,10311
225322,23774
225322,16791
225322,22512
131665,21155
72779,18641
72779,390
114004,22720
114004,15401
114451,29673
114451,13356
126393,20474
3927,20715
126362,12122
231613,7613
209672,19105
129937,21990
209652,9756
96669,11880
81277,5824
209660,3037
14056,28494
209643,30920
209664,3516
1061,11637
39634,20505
124582,25116
124582,31175
133819,1334
42461,12203
216123,18451
126236,5624
138350,10714
138350,3351
77634,6383
77634,18942
77634,13910
77634,7075
1014,2264
209628,6519
209628,15848
126363,2489
114444,24329
52648,12696
221186,14970
221186,19328
209651,17063
124511,1548
94275,8033
31504,5336
94700,24405
113609,8884
77602,16278
122528,13376
129070,26821
215199,2362
215199,25095
118717,25192
118717,24395
118717,7872
70683,6569
40533,2229
202008,12391
202008,24131
202008,30581
41708,9457
41708,10558
41708,4135
40528,16837
40528,8387
114002,15401
113610,30326
60157,12019
60157,29138
60157,2202
60157,11236
60157,17965
43233,2967
119822,30014
122516,15754
227561,16269
227561,28536
227561,27882
232198,26294
81065,25034
1037,15466
40537,26592
128954,24547
128954,5564
128954,12620
15118,23719
106972,30615
113666,6418
113652,6418
6209,19210
6209,7793
6209,12117
54513,6295
126541,31216
126215,22453
126215,17244
1030,24093
106970,24288
76786,9113
31482,2456
31482,26495
113667,6604
76703,5576
76718,8149
76718,9750
76718,22378
76718,6480
88274,27170
88274,17785
88274,15631
88274,14428
88244,3513
67150,4932
66539,10367
66539,8280
66539,9679
157739,15467
70682,30025
1504,18799
1504,24756
77643,29711
6247,31245
109538,23313
109538,24487
109538,26505
109538,26795
109538,31365
109538,9609
31432,8016
221151,17847
77691,19973
16532,25322
16532,20629
66879,25613
66879,30236
146409,14154
70673,8776
70673,28558
70673,25077
70673,31316
66549,5867
66549,1687
41702,16451
31410,4837
16506,31340
114041,3440
120058,6101
120058,17210
23047,26241
66575,16637
66575,20282
226759,15744
226759,10515
226759,27815
114001,31291
114001,23647
118771,12398
6213,31363
6213,19612
6213,21622
232139,29563
61317,8987
61317,23678
61317,751
204624,13211
61307,863
66593,19546
66574,21928
66574,18998
126583,17696
126583,19842
1539,20858
1539,1386
227818,25024
64979,12527
64979,1585
64979,8700
64979,11839
64979,28837
64979,20905
64979,24707
64979,12188
64979,12850
64979,17152
64979,4193
64979,30073
64979,13507
64979,1331
64979,14366
64979,15338
23048,29405
23048,23398
64930,24633
76790,27599
79316,20736
76501,6031
226766,10785
91617,26016
91617,14579
113003,10260
94604,31759
94604,1392
127773,21257
19622,23797
742,1966
113006,31434
113006,7099
39851,10025
31534,10957
31534,14870
61359,4590
157735,7480
157735,27982
1557,3305
8100,20269
8100,20387
204686,12529
76564,5427
157734,5002
113747,16606
113747,24106
113747,19966
222313,27765
222313,30264
222313,7607
222313,759
222313,15152
64953,3201
91631,25643
1573,1378
1573,31424
91892,12564
91892,18380
91892,1799
91892,19552
91892,16087
91892,10930
19673,14258
157733,18084
112874,30641
61368,8872
67192,11272
81014,16649
23762,19558
23762,14999
81190,18941
81190,9161
94690,13038
94690,1609
81018,25574
126505,24297
81081,8116
39844,19441
194777,23150
194777,26876
3900,24913
3900,24578
157745,15514
138356,15601
3873,5072
128992,15377
29375,15474
2075,6712
113761,6418
81172,25172
113737,6418
222343,4954
222343,7795
222343,8114
60771,19451
101221,30202
29243,18546
222349,1109
222349,16814
30959,732
116648,22789
31514,22314
118823,13546
101386,5507
128919,2366
3869,7412
3869,9376
17704,4893
3861,10245
39840,20697
67115,22531
81058,24050
8965,5072
8965,24740
158342,30586
224908,20689
84053,4986
124179,11275
3892,18703
1597,21622
1597,5642
231404,9145
101374,24688
76568,20567
76568,1343
91607,4581
91607,26300
2095,4613
3806,4854
101293,3689
84022,6484
84022,8146
15198,11376
4404,16841
194798,13714
81182,20359
84009,26434
204674,2065
65910,17165
4401,7412
4401,9376
76576,29769
112849,31616
91644,20353
67108,12260
30239,14081
30239,23094
225654,25951
132035,24150
234360,24538
204481,9851
13190,2374
111790,29216
101276,7243
101276,21729
89074,6805
84099,8497
40854,2952
55239,26121
55239,24957
111734,26652
872,1966
225651,22834
23753,16191
97622,13569
2504,1187
2504,13663
40846,7684
129587,23616
129587,30100
129587,30370
125651,9166
101237,19978
124150,18177
194605,6886
71440,5960
71440,11153
25137,27333
25137,1817
49964,21731
49964,13317
101597,24993
125606,19360
234305,21232
206625,2034
25182,13983
25182,31130
25183,22304
16638,28589
97607,9184
97607,8026
130703,23884
130703,24334
213864,30778
234334,18978
11399,5771
194696,14500
194696,5774
65812,3630
121009,29615
121009,704
25229,26039
40863,5908
99792,18002
97601,28545
97601,27441
10403,20576
10403,26009
55221,794
236136,3880
155916,6585
97658,12308
10413,3241
847,23605
8056,11376
811,24788
111718,30075
97932,18482
101535,9856
194603,6283
225638,1437
23790,20508
65853,16659
195975,17599
195975,468
16233,20237
2536,15651
30224,27319
40231,28045
40231,22915
53825,30784
132435,23674
132435,31582
94783,5240
49461,20679
97937,23670
129566,31470
10485,30009
65832,30511
16689,30704
16689,9709
81174,12739
40853,26220
40853,247
155928,23670
97952,5515
97952,27038
124151,27631
85252,10020
85252,1402
4440,2500
4440,4683
97665,13594
4435,26563
15121,5869
84036,29980
157823,16590
53823,21391
124113,26834
158340,11082
81236,13875
81236,26473
40838,30550
231415,12847
71417,7881
101552,618
101522,19283
101522,23971
129550,2987
97935,11972
27961,30207
27961,20387
49493,8607
101367,20744
97626,15182
81228,26424
124115,23681
40866,11886
16223,5717
206615,8133
206615,16553
39215,22843
32237,229
194610,4581
194610,15470
27990,13995
62983,24589
62983,13265
85423,6582
109698,19281
109698,23160
10002,4645
49980,22505
90747,21328
41843,11932
21293,30154
21293,31057
200844,30797
71430,17593
16238,10025
65886,16993
87082,12556
2573,18286
44798,4002
98005,20331
98005,25534
98005,4989
118606,26954
211839,20712
99847,649
99847,105
79167,21087
218722,18051
21286,21187
85434,23909
101996,24356
71247,16286
71247,5782
94001,23093
94001,1076
94001,10610
85478,21325
90775,24464
233294,27754
233294,852
233294,17051
233294,4512
233294,16280
233294,28209
233294,25334
233294,3340
233294,11837
233294,31256
62622,20818
57844,7928
200799,22484
44717,25402
44717,3602
49492,25132
200853,30797
10703,17066
49451,10309
32249,20545
125662,19975
86463,27190
218570,5459
22435,38
22435,7930
22435,5178
49483,7016
49483,14726
31244,6282
94735,31433
94735,28289
94735,8574
215096,27080
49485,31252
49485,13792
49490,13444
97927,7349
49497,30706
82221,20389
11379,17180
10728,9700
44740,4453
200912,13176
85212,10291
85212,10493
97946,11692
97946,19059
100551,16761
100551,4703
100551,21163
125808,31528
40219,14965
62827,9720
218575,17507
218581,23552
82982,4148
207880,27077
207880,27097
82965,21531
195957,27372
11397,27030
11397,18759
11397,5736
11397,15751
11397,17956
11397,14386
11397,15605
11397,29348
11397,1270
11397,262
49655,17362
49655,12075
16254,17867
97912,9688
10758,508
10758,19107
10758,6074
118662,22019
41962,10150
41962,9809
31299,28589
211893,9153
62857,8493
10453,12237
204409,21068
204409,19481
32516,27727
32516,13127
49668,2163
231477,14023
99811,2861
99811,26446
107952,22379
107952,4323
107952,1381
200966,19657
200966,23623
11389,56
77599,9531
77599,28668
77599,9211
28887,28659
28887,13200
125866,7909
96437,24454
233213,8299
101943,5915
225024,17605
109700,23666
109700,29475
109700,16493
109700,26044
73525,6783
4149,27246
4138,12914
4138,20758
41947,21621
41947,27855
209715,13375
209715,18183
96452,25526
96452,28690
32589,4510
32589,5373
32589,2374
208637,20456
208637,9803
49616,10779
100579,26039
49948,15579
118493,29439
107991,20563
70165,21342
200965,16935
100556,12774
73522,10844
73522,20268
158423,15695
158423,26101
208638,22754
217843,6764
4663,2364
4663,14476
217848,11012
217848,25033
4669,31714
4669,9624
200822,15250
225975,1949
225975,30095
225975,13524
153826,12158
21637,30546
21637,22530
105708,4253
22474,30646
11115,10957
11114,21769
11114,21997
31300,28589
100553,246
89302,19410
4609,14584
4609,28557
4609,30442
62686,5863
62686,23803
73089,15584
73089,27774
40440,17800
10749,11073
49465,2992
105706,19118
156209,8647
45391,24276
53501,23836
53501,23935
127827,13040
102727,10895
96565,29322
4174,3616
4174,1846
4174,12575
4134,29918
119260,15575
10765,9061
10765,26468
153869,9125
103363,16092
103363,31660
215014,1594
215014,17943
49410,17650
73011,11497
11179,508
224104,22677
102725,12755
102725,9278
118469,10294
118469,18754
118469,588
105756,7712
105756,13531
62621,22349
123738,13993
123738,30978
122783,103
122783,1871
218507,29757
123733,3503
77569,3671
153854,15643
4657,14383
109608,13968
109608,10623
107949,17926
55950,10489
208657,6225
208657,14499
10764,5335
10764,20421
10764,26296
215036,25240
215036,16383
96460,7325
96460,8422
102717,16745
102717,19148
102717,18226
225990,21988
225990,20707
74127,30634
137130,20695
137130,10411
81156,15370
100510,30671
100510,19396
67138,28783
67138,4229
16288,27830
79926,25953
79926,24047
79926,12442
231440,22180
231440,3759
16276,23181
194726,21376
208643,9483
208643,20704
208643,29973
216570,17753
216523,20172
228924,8810
157822,20712
8080,20617
67167,3457
67167,23164
120145,18036
129547,13120
11386,2171
231421,1477
231421,22180
15154,28511
101369,20621
101369,18183
101369,15952
8083,18925
53807,18344
53807,7808
53807,11741
53807,6832
67179,28347
67179,12365
35373,14128
42732,16334
101236,7874
11139,10423
17088,7053
157856,30454
195922,5985
195922,30533
195922,24497
42728,8635
42728,3478
101282,6708
96514,24269
53509,23836
53509,23935
17015,4716
17015,20566
17015,23233
102707,7911
102707,11937
59318,6153
215057,20862
107961,27959
107961,9779
73571,27237
4179,13481
134001,20894
134001,28362
134001,18292
17068,31284
4198,30257
4198,19247
21619,17469
21619,21567
153855,5579
35333,24465
132425,24890
42787,4281
81117,5808
79927,23333
71470,16053
71470,21434
122222,9776
17016,14767
16299,18451
209730,18881
209730,5049
225071,15
11103,24450
41946,19183
18333,1417
18333,929
134010,1148
70149,10519
137199,4002
137199,15516
216549,16939
216549,14662
81160,31789
71145,1505
71145,31461
71138,27077
71138,27228
23791,7006
23791,2212
70144,30122
4445,30598
4445,8317
40264,16939
40264,14662
102741,4208
102741,25185
10075,4952
10075,6529
126677,14529
126677,17388
94751,1702
77252,5576
98070,12280
98070,6759
216890,10627
63852,4897
63852,28575
220088,1729
77253,10560
122237,30937
14700,12323
154036,27381
154036,14865
137969,22018
137969,12573
70186,18474
70186,360
70186,5418
70186,16646
216862,23661
201471,30793
224200,12715
224200,17653
201496,1527
75688,24879
75688,383
77223,9260
72085,22916
72085,21613
87000,25831
227146,970
41908,20049
102783,14140
137902,8346
70132,31172
22842,3455
123465,21154
116537,6416
75690,17945
64371,30510
86995,19148
103189,29186
63885,5863
116576,19071
116576,16198
116576,9542
97192,30132
97192,27552
97192,16446
124204,1509
124204,22098
116502,28149
14692,3404
216876,23514
10072,19433
10072,29460
71095,19185
222237,11791
222237,7170
227106,17559
201405,18289
201405,13669
201405,8289
216833,13121
195746,5426
139629,888
139629,21024
139629,7031
96493,10352
117849,6693
139656,9082
201430,18011
23875,1632
70184,23879
154041,1180
86982,19485
19537,7977
79944,29489
19538,23553
19538,18488
19538,24254
71073,18756
71073,30351
218740,27789
14634,25045
222208,798
120173,25034
79943,5243
79943,20577
137901,29917
137901,24016
35307,15579
45028,28231
73565,29567
73563,6418
201476,8029
201476,11986
41907,7547
64352,19127
156243,11528
218190,8525
72054,10948
72054,25140
72054,1178
79964,20698
79964,2643
74010,4611
117804,2769
91012,18877
86973,28105
86973,31385
74051,3006
74051,2108
222222,8852
41909,29020
95393,18633
95393,14088
91036,18255
45076,3449
75677,5076
91004,17284
91004,2518
96428,14651
18002,732
90760,31202
71202,31290
82978,2373
202143,21343
202143,10574
108278,12374
108278,13369
71240,9217
71240,8778
204590,9551
204590,22793
111842,15293
72084,17988
72084,3242
111893,29679
103006,7762
103040,10729
20933,5170
72078,17846
50259,14464
71238,4778
71238,9549
71238,30331
11780,22879
82630,19760
46650,1378
206263,30234
95669,30155
52088,2713
219320,22335
219320,28956
113472,10384
72082,19712
86946,6204
45003,1538
45003,23827
86928,5534
86928,25701
71097,20545
222285,24537
135914,28885
135914,27242
71223,28225
90730,4890
64335,3462
137051,4852
101018,13609
118516,29934
118516,6521
119936,14644
37456,30124
37456,23625
37456,2114
37456,23754
206247,13022
4992,16808
4992,14996
118515,26537
90724,30465
220080,16705
202145,23273
86938,25754
108974,28296
139663,25440
212583,22953
120204,24752
71293,19688
71293,7046
75604,1541
75604,21323
90726,28135
71220,5952
98017,18781
45041,3665
212517,2711
220081,23420
220081,11714
197664,9731
85475,27013
85475,26691
227173,13459
227173,26357
227160,22824
227160,29518
116572,31253
95327,22284
105911,11767
37408,10150
98094,4216
154032,16259
154032,28554
208862,7666
208862,3912
31897,1517
31897,3509
97190,3020
111822,26662
37245,16538
139687,31592
16978,27776
105880,11218
105880,6194
98003,11613
105945,29600
62966,14443
218768,2070
119937,1656
119937,29722
49939,8465
49939,22318
94096,5234
95352,16958
101675,1962
4977,4242
4977,22759
4977,10951
117174,4254
99762,10170
218763,10993
107968,2129
102013,21138
102013,2006
218551,7640
218551,3405
218551,22468
218551,25828
218551,1909
218551,23962
218551,9744
15820,12396
15820,15526
212071,17189
212576,16091
212576,5317
212576,7372
89305,285
207890,14278
108207,16088
108207,30615
218736,20796
99798,17772
22891,23877
22891,2785
55002,16684
55002,15838
15860,7306
49914,25239
103328,9664
103328,17544
79131,7075
79131,26410
118631,2179
211894,16448
16900,10588
97056,29147
55040,18276
49901,19934
206076,1520
206076,4504
206076,16024
97049,19795
103337,2872
97037,3459
89324,5751
98341,12285
11313,3849
46489,19010
46489,2378
46452,18095
98392,14702
98392,14560
23809,805
23809,19873
108965,2113
118665,30195
82208,3081
211850,21224
211850,11224
103350,15341
108976,11774
82215,23679
82215,17669
82215,183
82215,14957
98305,11932
98305,13393
51635,21416
89364,6056
89364,8552
195791,23484
103330,28231
218536,18266
115308,24069
218776,355
218776,24157
96828,92
98301,13393
39948,17466
195795,22754
101969,13055
101969,22296
101969,10325
101959,18380
101959,22562
97000,27729
134785,29079
134785,11016
200797,24594
51642,3430
103146,24343
103146,25278
103146,10311
75605,8682
75605,10765
75605,7769
75605,18122
21280,16855
99701,9989
10063,14027
114371,244
51656,18008
51656,8163
79146,4446
72067,10525
72067,17584
98337,16899
98337,14973
212570,376
212570,16654
39949,21278
51657,6915
51657,30945
55051,4987
115387,14419
108924,5793
85452,6272
85452,15904
90712,22202
212591,28763
97410,18091
97410,18412
97410,31033
97410,19276
97410,13441
87097,16840
51661,10869
49903,29050
64837,1611
195763,2069
23165,14504
195793,75
224194,4992
99748,15293
108970,15701
79951,27702
79951,9577
107953,12227
107953,9168
28296,15098
107974,14949
107974,5304
23831,7071
14602,21568
107965,27189
11369,2122
77201,27339
77201,758
138417,25251
87048,4016
87048,22322
96894,29625
201422,14550
10030,18707
23846,6866
23846,24569
23846,30705
22814,18451
22814,11903
87032,22816
87032,6956
87032,16317
87032,18892
87032,8899
96548,6615
96548,12261
77206,26846
96593,17791
96593,3363
107963,27189
107963,8214
71030,15698
132405,8787
222011,14006
222011,5591
222011,23253
108972,16768
108972,11241
23844,29993
127904,15733
235497,5565
23853,2131
23853,3571
111858,22413
218128,23698
218128,1215
218128,11522
218128,18878
218128,27159
218128,24987
218128,2630
109134,27908
222088,30323
99721,25656
99721,7933
222010,3583
222054,31280
99726,15293
108888,13825
108888,6331
38062,20926
38062,29755
38062,10030
16822,20266
89736,27903
89736,7719
96068,29831
130096,18729
130096,19090
130096,663
137459,2040
23865,20696
49902,29571
98369,6657
98369,21096
98369,21438
97090,3270
100225,6708
101952,28455
158478,12114
89715,18650
136290,3878
136290,270
136290,25841
136290,30037
136290,5416
136290,24472
136290,31388
136290,8014
131736,27386
103333,28125
7259,3508
82295,4753
82295,18871
87034,6862
62920,17849
137979,6298
137979,25957
40287,28703
40287,6329
98048,9971
200718,5974
14629,30717
118696,3177
44741,21064
123413,3049
123413,2029
64874,10642
107957,8075
210768,7160
210768,10853
48686,1460
48686,9280
218543,24195
218543,26061
136019,3877
216283,17007
23173,1975
49912,2032
96944,252
44754,1943
23609,18987
23609,28768
13701,24588
136018,14564
136018,31283
136018,19619
136018,30088
115453,31392
108881,2348
108881,8901
73718,18028
73718,19383
73718,14050
154511,1698
11059,28925
11059,24789
222018,27612
216280,869
208540,26815
229338,2417
129185,25714
29622,29187
29622,28181
61573,6027
61573,18027
64813,2608
40191,23349
71630,15159
90240,6093
29893,14679
29893,24278
63949,6474
205964,18002
205964,29390
72945,27850
73783,30554
230006,26466
5861,25173
5861,377
113952,31725
113952,21414
113952,13529
225479,21875
17235,4316
17235,25885
222046,6877
217275,6753
15969,4395
15969,29900
15969,26606
11047,10066
11047,23890
11047,10957
205960,10583
63920,5935
10858,10764
44448,31149
10379,4412
10379,6113
71687,4753
53705,3601
10355,25
65181,15657
2618,21337
128777,5200
128138,22020
136293,6280
203054,19645
216362,10549
120632,1401
96070,750
10388,9818
8560,8325
8560,6787
1975,1966
208519,12063
24309,12316
24309,26962
24309,13326
7644,18787
6154,19281
132833,16499
16850,24456
117331,18863
235444,21417
225420,25511
96842,3115
96877,25279
89735,29831
23899,22938
16847,28707
16847,25657
71698,4110
228745,7959
136021,6773
136021,14430
73771,4361
90391,10564
97019,1224
48676,14666
73729,2372
85707,26418
85707,17602
72993,7530
208572,26202
1927,13
230048,22766
230048,15407
17651,8325
17651,6787
17227,14333
17227,14775
99529,20863
131752,4935
131752,18863
1951,8306
44924,88
92559,17345
92559,26269
92559,24841
136003,10407
99226,18482
71364,7175
90250,3131
23425,25319
229348,26850
81885,13826
100202,15143
14892,12441
119296,8590
53756,22723
213315,953
213315,10825
111508,16986
6108,6155
228733,20789
90346,17314
90346,15464
127823,14790
230053,13714
127953,19999
127953,29183
44907,9751
132288,11625
3669,9033
128140,10934
128140,1973
128140,3700
3292,19925
3292,17060
81873,7231
81873,23087
41240,12846
40727,15159
124615,6582
124615,13621
171389,10357
72484,18323
158532,8748
209882,16786
209882,17406
67717,933
94942,14930
3277,29619
3277,30318
229329,31288
132281,18153
7646,20775
5088,26105
50366,1090
217271,21110
89222,2033
15981,17071
94939,11663
8542,20269
44967,16169
50312,8430
91592,25187
65157,20418
40178,10919
131714,3337
89272,20235
136279,17527
66500,10634
63046,12726
63046,17675
63046,7916
230067,11647
11041,13916
45115,26236
229343,29550
11906,5658
55858,26109
10361,16348
10361,27365
10361,10939
210931,30162
210931,28191
158585,9629
94926,21850
94926,7475
10364,8675
230042,21004
99521,8328
89251,28005
81882,12519
81882,23502
48679,17968
48679,3273
131710,17115
131710,24562
131710,12299
131710,29554
117317,9752
117317,26398
210755,20565
210755,11288
210755,22752
10366,11402
41102,10762
128774,12725
210927,15040
210928,6551
210928,4039
1924,24867
29892,29358
29892,5348
29892,30295
11026,31082
10228,12242
10228,15914
11951,29739
11951,5889
131749,14059
131749,22826
195626,30797
210911,26873
210911,23750
128847,16508
128847,27119
13764,605
154502,14838
14898,14318
68810,18378
3230,23202
3230,15628
216356,29793
48658,10779
48658,1621
50766,1781
50766,31386
126717,4940
23640,2267
23640,1155
105026,16902
216290,19962
216290,5941
44420,22209
82773,7840
75956,20779
17654,6075
23650,26328
228712,5807
63924,27350
29846,26400
124612,16607
196952,10760
105047,9303
105047,29004
218368,9877
218368,1026
218368,2863
75917,3555
122140,1063
99550,15172
99550,29742
213365,22841
229363,29944
209879,17650
209879,14485
209879,3680
41147,26980
10834,104
6156,416
10249,29257
10249,6043
86677,21672
235885,2089
65116,28047
65116,26206
65116,8813
217441,13184
233892,18132
44671,31572
205371,12665
205371,9953
40127,16227
80608,6884
19838,14999
126706,22209
126707,12300
201626,22638
201626,7735
75915,11290
61992,3245
130144,908
201636,28359
61566,27486
234743,4529
65149,19896
208360,26616
208360,14918
208360,4518
5633,21468
96067,6361
5067,3508
70919,17550
208367,15972
208367,5740
130164,16950
12322,93
99291,4414
86135,3203
86135,12369
233864,22606
12331,20124
235822,2089
216337,5366
221698,14815
105070,19711
223538,11898
216399,12815
6191,15729
201619,25110
44605,29280
70924,1355
203055,1787
203055,17776
10212,27609
90329,13702
228195,20789
234758,23023
105085,12617
51471,26737
51471,20263
2185,15994
2185,1034
2185,31185
201644,13768
110244,14385
126703,16023
50707,28416
89961,26030
50729,29571
213362,4838
213372,137
213372,18286
10241,17601
10241,13172
10308,10245
230033,18432
13768,24810
13768,22759
13768,17109
96034,19283
216274,12669
86663,10602
50721,26937
110243,24342
18103,1159
210967,13086
103597,27843
44975,29464
48635,23676
17288,3573
196949,26791
70916,1012
103571,17986
103571,23783
67742,10652
96076,2185
27855,11875
5039,17547
229548,20157
50341,2903
128703,28754
11051,21041
210956,29462
73704,11196
73709,6395
217498,1039
65160,13357
128479,31014
128479,18218
128479,21866
32154,17348
11050,8032
11050,4773
11050,26083
48628,23160
195190,8921
10277,6037
10374,14832
67746,12415
225455,13600
225455,14232
87827,27116
10368,19800
10368,30970
5693,27892
210914,23980
217257,13086
217257,21036
127881,26039
60020,24553
60020,22257
60020,19242
2138,8236
24584,13386
17606,6923
99244,667
99244,20470
225457,25752
10350,6330
217268,3182
217268,2437
217268,8612
230041,7800
5697,11965
82709,15734
213925,21699
234457,10871
203032,2559
88445,18366
44979,12736
87804,19410
87804,14198
29603,28677
45141,14129
45141,1552
103586,24368
56439,18451
235819,13461
82701,29417
82701,10107
82701,30089
127842,17791
127842,3363
41194,893
213389,12877
80696,27567
2148,26400
133579,3722
127855,22434
127855,4156
126775,11621
10224,2785
10224,5440
209886,30610
209886,23271
209886,2417
61973,11456
61973,11063
61973,15955
90308,8949
2698,18580
25076,26843
213351,17069
213351,16956
130106,30628
130106,8098
130106,3020
130106,9135
66420,23672
90336,29082
17536,10150
17536,31792
130130,29926
2687,20280
50728,12696
103536,26052
206737,23896
206737,4937
154531,9464
105006,31443
40576,30470
10829,805
10829,19873
81853,21138
2170,15986
17534,4695
203327,20147
7637,4733
7637,21012
7637,8823
214742,19263
40563,15159
66468,23365
2694,703
6869,14815
6869,2870
77566,31741
156862,1049
40584,3269
40796,107
6871,8325
6871,6787
155092,5158
155092,27989
155092,1064
155092,14789
40788,26773
87193,9407
101171,23192
10316,8268
10316,30022
10316,27768
98759,1012
13878,26902
86612,6184
136836,15036
40800,3330
40800,26123
111366,23789
92984,14255
28111,21607
217086,29947
217086,26745
87137,28715
133507,29723
226218,22549
156542,7135
136818,21454
72454,17127
214748,2038
196261,30797
54538,12131
54538,22056
54538,25667
54538,19814
133593,2423
111578,9972
974,30642
974,20723
89935,30466
89935,23900
61081,12724
103588,4381
61002,16541
40702,28876
40702,19463
128725,1964
49421,14051
88479,22444
99891,28974
14840,26489
14840,31465
87870,5320
87870,10745
87870,782
13184,5096
50333,15214
3331,7675
72411,401
199372,18115
9588,7190
9588,2326
47315,4824
61077,5126
8598,28712
30157,28872
124638,15272
124638,18453
124638,16075
17272,14997
7613,8866
65193,18205
65193,23138
44994,6230
137104,25524
228481,8022
13166,8401
24588,21707
133960,17499
133960,23853
41188,12846
40113,13918
155090,29096
155090,11871
213339,28882
99508,10219
233465,2494
17540,23538
18144,1889
18144,23886
136873,1427
31098,13456
56498,18451
228485,577
56427,13714
85718,17258
156104,16950
74112,26194
105220,18684
105220,9360
78606,29015
126593,28788
56431,16562
156548,30908
156201,30702
10747,13426
